,date,shot_ID,serve,Global_Ball_Pos_X,Global_Ball_Pos_Y,Global_Ball_Pos_Z,Global_Ball_Vel_Pre_X,Global_Ball_Vel_Pre_Y,Global_Ball_Vel_Pre_Z,Global_Ball_Spin_Pre_X,Global_Ball_Spin_Pre_Y,Global_Ball_Spin_Pre_Z,Global_Ball_Vel_Post_X,Global_Ball_Vel_Post_Y,Global_Ball_Vel_Post_Z,Global_Ball_Spin_Post_X,Global_Ball_Spin_Post_Y,Global_Ball_Spin_Post_Z,Global_Racket_Velocity_X,Global_Racket_Velocity_Y,Global_Racket_Velocity_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Global_Racket_Spin_X,Global_Racket_Spin_Y,Global_Racket_Spin_Z,Global_dx_pre,Global_dy_pre,Global_dz_pre,Before_Vel_X,Before_Vel_Y,Before_Vel_Z,Before_Spin_X,Before_Spin_Y,Before_Spin_Z,After_Vel_X,After_Vel_Y,After_Vel_Z,After_Spin_X,After_Spin_Y,After_Spin_Z,Racket_Velocity_X,Racket_Velocity_Y,Racket_Velocity_Z,Racket_Spin_X,Racket_Spin_Y,Racket_Spin_Z,Before_Dist_X,Before_Dist_Y,Before_Dist_Z,mae_poly_pre,mae_poly_post,spin_conf_pre,spin_conf_post
12,20250318,/game_0/rally_17/shot_0,True,-2.03695878214785,0.833200903241959,0.279290744103491,-0.123640956836035,0.0778349884636986,-3.07771018696235,-7.69017397089768,11.8812332840833,-6.30844350253759,7.45038078332394,-1.98573994076812,-0.905357822273967,75.1821190062354,-152.326274514208,-344.312934733382,7.6194663598514,1.59348212515551,-2.30247896316511,-0.690618009432531,0.213976532845905,-0.451424715962249,0.522949839140521,3.39832606160414,2.49697005306328,-6.91591359657845,0.0269799626472218,-0.00640165910397095,0.0214177725495281,-3.19263958724467,-0.286756605192123,-7.20223233487692,-12.5152306506886,-5.90646913786788,-4.45767577987697,3.05342776905255,-0.192108647141919,-1.975288108087,19.9445547556329,377.530152432331,-5.75313826216873,0,0,0,0,0,0,0.0269889489996483,-0.0125295849138848,0.0184993712999224,0.000729402095384545,0.000743677917922389,0.838012754917145,0.868915438652039
13,20250318,/game_0/rally_20/shot_1,False,-1.73776976551744,0.0596841588230745,0.249785511638038,-5.52540788291234,1.0087074202714,0.997264800264297,-35.6466562053646,-306.411510098765,-5.27655662039256,11.3513476343332,-0.222604391738379,2.12445627946956,1.12078339077553,298.500206115132,119.023454675558,4.39130237160144,-0.611440053806324,1.98662605238047,-0.734937754322592,-0.16424684380172,0.158488611754783,-0.638569363120781,-3.02537969553733,2.57618976770485,7.30747344944691,0.0288648309728348,0.032084982771121,0.000269897702471046,-8.25700601299564,-5.20656686543177,-1.06092013713064,-35.7049186208743,14.6893414811099,308.553538621467,6.31426850163962,3.44392572858103,-0.383791568735802,-34.2011020958921,62.2632144352515,-308.25679444979,0,0,0,0,0,0,0.0269895257020462,0.00886325508192266,-0.0324916241978547,0.000678422271554349,0.000807111982502901,0.558803975582123,0.817458033561707
14,20250318,/game_3/rally_0/shot_0,False,-0.748838674626531,0.616541040685313,0.404752124113202,-1.5648704411189,0.486969935204414,1.90199884033052,-34.2370323614236,-85.4785602412381,12.7499236784651,17.0631148249643,-5.68947284348881,-1.66696840195835,113.682701406289,332.789513056916,171.955668423885,10.1837648477959,-4.78624888048254,2.28243957584606,0.655444884077233,-0.238101701734838,-0.110796207190807,-0.708112832845225,3.217231449376,2.70462948930537,-12.1764405985822,0.041403214009029,0.0155627044787876,0.0130281751978571,-11.0713578728777,6.57121950713669,3.40163890790905,-30.6264677644788,-14.5052302680065,-93.0163331457305,7.66765029807351,0.24071047663216,0.820546923469317,-44.839142993403,-174.652875444849,350.070147742092,0,0,0,0,0,0,0.0269912647636254,-0.0290168897145584,0.0235722079515394,0.000666819820549648,0.000824801066903298,0.726714015007019,0.819926857948303
15,20250318,/game_3/rally_2/shot_0,False,-1.24784346022409,0.0016740113127014,0.189332080078202,-2.36693853076981,1.23891389770754,0.0735412428335969,-55.8115937651349,-119.226606642305,-190.761841593992,8.57760134501112,0.185525485554755,1.30898464083162,-62.5551972856707,155.497092397013,143.789251575451,3.88417877602829,1.13189072217067,1.72122806439332,-0.749270079836178,-0.210328914439737,-0.0147422031244368,-0.62780471697808,-2.06197228413533,-2.4916083601392,4.1713255078398,0.0145934831221315,0.0255593610752415,-0.0213007265274409,-5.22169991873311,-3.39464253291138,-1.51313431189079,-40.7511044294444,-186.159248460882,134.904050976607,4.09925950424194,1.15211931506672,2.3424554954016,-36.1818062159957,94.7987083944328,-194.466210183507,0,0,0,0,0,0,0.0269797942905237,-0.0189921715685537,-0.0152105147170953,0.00102013156904814,0.000593410531450742,0.746350049972534,0.603747427463532
16,20250318,/game_3/rally_3/shot_1,False,-1.34924545166996,-0.350203262644982,0.2797967743154,-2.24798103726678,-1.02075596674717,0.820654756297334,-56.5427573124598,95.8777796796791,121.10302541218,12.7272710882484,5.32411740465022,1.50940461399496,-131.627602973045,321.843532913122,15.8906105552368,7.43585629036221,1.54385676721575,5.307161529189,-0.712889088075212,-0.168898963428899,-0.0416655721256812,-0.679357246487719,-3.33104408771916,-7.25757188942963,4.67444392001295,0.0326670883038149,-0.0187502056702674,-0.011016616278838,-9.23844286369826,-6.46450441431083,0.064412574879281,-39.1182248312557,102.559495552579,-122.373674104874,6.60039652795026,-3.15544796358141,-1.71639702183339,-24.5563624880284,-19.157402545097,-352.027450047787,0,0,0,0,0,0,0.0269868271950504,-0.00443557181510942,0.0281444766478118,0.000578618467538621,0.000734469095749883,0.712448120117188,0.52965122461319
17,20250318,/game_3/rally_4/shot_1,False,-1.23192862925407,0.622982243096885,0.221380858121847,-2.56257821989309,1.77439407567748,-0.013696734296742,-28.9312242061516,151.943180879313,-173.196194851088,12.9974306237401,-5.05995871640108,1.42467203383889,21.96356140447,228.078005761744,67.4404377883817,6.84696364386097,-1.75909940481409,4.31047882743751,0.735911758315887,-0.0843525049846252,0.0704565250928249,-0.66809761034379,5.14641792352753,4.87862002720378,-8.21350974571993,0.0333679019368376,0.0275088691905854,-0.047263137278057,-9.91699398666182,4.23286697145573,1.84613505269231,-63.871121715054,151.528826738147,151.552141570288,6.74604891494138,2.97046892831578,-1.56568417664737,-32.9943823502328,-96.567120066308,213.097310963919,0,0,0,0,0,0,0.0269826298872084,0.0434753556675875,0.0385459471685715,0.000852860530667559,0.000907100842691511,0.730190932750702,0.775595605373383
18,20250318,/game_3/rally_4/shot_2,False,-1.19493359217267,-0.469776087583853,0.258411067479756,-3.95287853878956,0.230182707420822,0.648022639896606,1.06714586646883,-223.328018050459,-64.9884747846173,14.9341994991623,5.36859589511202,0.97480722679566,-176.454183175087,435.976138323458,205.310913660568,8.96270568150439,2.69136062138697,3.67927531225041,-0.659216448928573,-0.335633947240583,-0.000210197941149857,-0.672891880422504,-1.28526627180727,-5.85948661483163,9.70197637521674,0.0142379472283571,0.0271559494955335,-0.00866216421743594,-9.59668843810313,-8.68897222665241,-3.1546853973663,-60.7550026972392,-93.69233605143,201.015758871241,7.16286579530911,0.625828984854891,0.792923417191359,-28.361785130103,153.921795932246,-489.56043053009,0,0,0,0,0,0,0.0269648347412902,0.00216427096003145,-0.0168348282378452,0.000753430939404057,0.000585728337959075,0.725350558757782,0.81656277179718
19,20250318,/game_3/rally_5/shot_0,False,-1.04620032938328,-0.335657765024735,0.184975809155731,-2.23313755854046,-0.117091500937791,-0.127042698583102,51.3068046690634,-37.1088585574945,208.12227883342,12.3745907595381,5.00784273840738,0.747712533871958,-83.2577327210535,264.085445761447,3.22398394852646,6.84698781271944,1.1438024582141,2.81587137278305,-0.741914876067457,-0.128430265931758,0.056002006330348,-0.655691816899894,-2.95783285432649,-1.61115794093195,3.30422418801165,0.0103105280024765,0.0286888088416582,-0.054575788110754,-8.1267710601287,-5.02947972436717,0.729811379582997,-3.53923605333233,214.458253021095,12.2598802048181,6.28770020487397,-0.883540025418466,-3.20084714695,-46.0064002945733,-49.7456024668712,-269.16825916743,0,0,0,0,0,0,0.0269928396197014,-0.052665512670322,-0.0201395574129673,0.00051740298112339,0.000590178292618944,0.600558340549469,0.727124691009522
20,20250318,/game_3/rally_5/shot_1,False,-1.80438329244498,0.250424224670041,0.28335317188612,-6.4033784513573,-1.79498767754481,0.647883000448823,90.891701943698,-408.892530795502,221.278325300349,11.6532144354664,1.96622326846851,2.20656455154522,-62.1686843447039,407.7560129012,-157.316474458853,4.52495171334806,-0.113408823189387,2.34205452388618,0.689462178677612,-0.217666321569129,-0.165055158408443,-0.670835353354643,2.45024208208626,0.161073781984252,-6.06991930286082,0.00441289890139473,-0.0377474485647884,-0.039010634249025,-8.12740395938209,6.95239373380705,-2.36115453525606,-10.7052283617321,-237.970849459686,-412.418768313964,6.12841995257461,-3.81523579948103,2.48099183425584,-8.45791913097379,160.624487773669,409.039115520903,0,0,0,0,0,0,0.0269961594470327,0.0311776266745994,-0.0355715631428558,0.000633978955647899,0.000590503487903059,0.609431982040405,0.667288541793823
21,20250318,/game_3/rally_7/shot_0,True,-2.19259859156045,0.242625671330188,0.284526921001088,0.0199996247540885,-0.0215534425450428,-3.05778551668734,45.7736442184635,0.984958138484333,18.8254898742552,8.74718221769855,0.159111527243905,-1.39893007152403,72.4136936972511,12.635159736741,-352.719053497423,6.43994058159461,3.48212514056686,-1.37539530355952,-0.783968563518899,0.19325238122154,-0.211643112684495,0.550685029231353,2.37563074388047,2.68901096021774,-9.30547355704693,0.0184826396216882,-0.0130747847426393,0.0381516258918957,-3.80238867135864,2.99465578495791,-5.53304523185595,40.5298051902245,-29.0812412500145,13.7571353025807,3.59165434143139,0.758923449286884,-1.14239766252232,12.3336705952967,316.541251987637,150.288587008317,0,0,0,0,0,0,0.0269958654021625,-0.0331863609891004,-0.011747051423066,0.000757567884670457,0.00118621701455549,0.801952600479126,0.795602858066559
22,20250318,/game_3/rally_8/shot_0,False,-1.19037830217712,0.293188815746021,0.168815836572321,-2.13420149544558,1.388289078669,-0.309282393184951,-63.413323725877,-25.6151015733201,-208.452217107771,4.1987626196488,-0.441542837183839,2.34053629805797,-195.152036034537,-247.936705937952,-6.7193340309448,3.43264155400713,-0.409775864129081,-0.584462950897291,0.826464043252869,0.260527757227789,0.347097548666129,-0.358616458955726,-1.35344940467945,-0.289186413110387,-5.31064344894267,0.0215720529219112,0.00648430377631049,0.0162641873630716,-2.93360679302258,-5.06541133251867,-0.84188123577436,-197.78976555611,56.8750279244544,58.3418269160434,2.69667680284868,-0.742341555142801,-1.1372331441979,-166.859096461182,19.2096587765657,-265.853721910262,0,0,0,0,0,0,0.0269942118686545,0.00402440078444489,0.00520001704099743,0.000812948404411108,0.000998649764763339,0.686981320381165,0.819211006164551
23,20250318,/game_3/rally_8/shot_2,False,-1.44453801686905,1.02519806043529,0.257498997874791,-5.82476033355972,1.91406562783553,0.659149951539817,-126.531643722608,-333.565863031747,-62.0880799053086,14.1119837792303,-2.8903077727106,1.81097527833263,52.3834039638184,386.025131471943,-20.92393915602,6.44960346749013,0.415539415795418,2.38135087304729,0.689554748778598,-0.243888032552293,-0.0999247075205725,-0.674572404447131,2.49366040456669,0.28148970984406,-7.85856213194873,0.02102452827932,0.0205364602793534,-0.0278813035790007,-10.1974036649702,7.4600378408259,-0.692195274745701,-18.5005091637814,98.8976052853109,-347.734696953181,7.40000065085445,-3.08840359441633,-1.66390295035884,-28.6830328257433,-0.778917810068961,388.116637963432,0,0,0,0,0,0,0.0269810250090029,0.0152700930211176,0.0260766682693123,0.000693083796969226,0.000653890014129037,0.682852745056152,0.858061969280243
24,20250318,/game_3/rally_11/shot_0,True,-1.87976987713228,0.907345719743262,0.268625437049195,-0.0515213965337769,0.00282693635068887,-3.07934425668677,-40.8837742694558,-55.4190445693311,-28.1942626504752,7.49486081547457,-4.19264935300889,-1.35536950755721,-9.4846933794596,119.905113703799,222.248905446482,3.5621003043492,-4.66028746978457,-0.81134116417696,-0.752529492453222,0.0491165563504369,-0.0449497236243278,0.655184286461807,-0.0992009690959832,4.77631726582969,-4.44117785228529,0.0272667819793642,0.00165369935114478,0.0520210757856297,-4.47693745675489,1.52241989997825,4.47442434488731,-32.5057703848006,32.3655051811789,-61.2120985528683,3.56547379179036,0.274724503840767,1.11512795610871,-23.8480708310293,-240.128472779729,80.626963115053,0,0,0,0,0,0,0.0269765998276292,-0.0521627995962067,-0.0019260963045303,0.000720697819048456,0.000806624351143505,0.510178923606873,0.733749210834503
25,20250318,/game_3/rally_12/shot_0,False,-1.32148737833995,0.554715152171411,0.137473292939831,-2.16844507900932,1.55898679128254,-0.508264993596352,-30.1249970635299,89.2360639622098,-234.87241823593,5.15608826149794,-0.406318645597925,1.93375578447341,-192.825310043144,-279.301765655698,-8.05896520141535,3.42174059579183,-0.266138526010051,-0.130073663624608,0.822352384456604,0.27352048552968,0.423670101613818,-0.263489553441277,-3.56078558768401,-4.69633130639465,-2.38910167957847,0.047610690579603,0.023707659340606,-0.00210452065394766,-2.77364125257242,-5.08825364715062,-1.57192837251045,-187.275774247501,-37.8477110238685,164.538080211009,2.43378383071623,0.748126023594352,-0.0573076484313715,-159.993216612752,69.1313565432191,-284.401790297242,0,0,0,0,0,0,0.0269971994112156,0.0156037833704757,0.0431385343346078,0.00120511704095944,0.000576922474455532,0.731192648410797,0.742365419864655
26,20250318,/game_3/rally_13/shot_1,False,-1.4174314904958,0.185225804863876,0.251892120344564,-4.30543777221393,1.24060678808668,0.18753659001014,-45.856989638935,-249.978121515211,-47.9528988496445,13.4238749253273,-2.17018795633506,1.82234084996225,73.0914045397373,379.484653699524,15.9815358987216,6.82446739806979,-0.758609569461172,2.63934656431188,0.710020755366158,-0.193680585760375,-0.113354729903431,-0.667464652889806,3.51126115438283,3.81907107338623,-8.92492606974733,0.00605678087323902,-0.0406884259203699,-0.0393681365646254,-8.82507557296085,6.52751785925265,1.05362094041825,3.37545899849712,64.9448274391489,-253.267047751978,6.85462130230415,-2.39337094673366,-0.735089012358069,5.64804862144965,-64.9359276151485,377.276798945654,0,0,0,0,0,0,0.0269961030562972,0.0343849185347777,-0.0364824693808594,0.000751423135904795,0.000719316902355565,0.67544287443161,0.690466344356537
27,20250318,/game_3/rally_15/shot_0,True,-2.5676105240841,0.592817359166475,0.404677889731829,0.010175734728354,-0.0253520215665465,-2.75909690019205,24.9241625436256,-4.99135991675636,-3.99134375858998,7.55190355047874,-2.73728394337969,-1.46760357441611,-108.022537559711,-259.292798500792,116.751571986388,6.11205484384794,-2.98280901613732,-4.34980110696057,-0.226413998569144,-0.306432726813091,-0.117336881306758,0.917097454731518,-1.18255378246865,0.409228882880638,-1.28183381043824,0.00405611162193509,0.0240734288281657,0.0416759322324257,-4.05113659737797,-0.199006203999013,5.69942700227372,19.2309997650594,5.47346121230864,-17.8403562539175,2.8684332607651,-0.332063897603366,1.45654627871023,8.6359179816269,-304.273558132828,11.6117520862565,0,0,0,0,0,0,0.0269807343358602,0.00806765968188399,0.0392405171529521,0.000669968091027425,0.00078477379507589,0.857903301715851,0.795257031917572
28,20250318,/game_3/rally_15/shot_1,False,-1.89380640006857,0.216814972060092,0.275032726698555,-6.46471895025735,1.69032394457785,0.376356639351094,-99.4708704024182,-472.437844428454,-101.931785025579,10.63698474087,-1.12216285077782,2.68203554509139,16.2692995779816,423.441974002471,84.5096469591769,3.68865380863257,0.654694189784377,2.40874211268522,0.707630340465997,-0.201526515507155,-0.244093246138827,-0.631715800015269,2.79713930535963,-1.68193530579927,-4.51569782953469,0.0258178971091276,-0.0125393337442142,-0.0110741042940953,-6.83778770216017,7.49302423377589,2.20041685619427,-34.231442062798,195.011235430348,-449.842852847864,5.38815377001476,-4.15390397284412,-2.33499104148581,-32.7935344602842,-130.119913292574,413.316757033926,0,0,0,0,0,0,0.0269988269633157,-0.00500167922716622,-0.0138737534689162,0.000844812455296885,0.000664276587113863,0.90350478887558,0.800584375858307
